bic,name,street,phone,country/id
0051002,臺灣土地銀行西三重分行,新北市三重區重陽路一段81號,02-29846969,base.tw
0051013,臺灣土地銀行南台中分行,台中市南區國光路81號,(04)22208630,base.tw
0051024,臺灣土地銀行長春分行,台北市中山區長春路156號1樓至4樓、6樓,02-25681988,base.tw
0051035,臺灣土地銀行東新竹分行,新竹市北大路22號1.2樓,03-5353998,base.tw
0051046,臺灣土地銀行新市分行,臺南市新市區復興路10、12號,06-5997373,base.tw
0051057,臺灣土地銀行博愛分行,高雄市三民區博愛一路300號1樓、2樓、3樓,07-3150301,base.tw
0051068,臺灣土地銀行中崙分行,台北市松山區東興路26號,02-27477070,base.tw
0051079,臺灣土地銀行華江分行,新北市板橋區文化路二段182巷1弄2號,02-22518599,base.tw
0051080,臺灣土地銀行竹北分行,新竹縣竹北市縣政九路130號1至5樓,03-5532231,base.tw
0051091,臺灣土地銀行安平分行,臺南市安平區中華西路2段23號1樓、21號2樓,06-2220111,base.tw
0051105,臺灣土地銀行嘉興分行,嘉義市西區自由路28號1至4樓,05-2810866,base.tw
0051116,臺灣土地銀行南新莊分行,新北市新莊區新樹路288之23號1-3樓,02-22066080,base.tw
0051127,臺灣土地銀行三峽分行,新北市三峽區民生街81、83、85號1、2樓,02-86711010,base.tw
0051138,臺灣土地銀行沙鹿分行,臺中市沙鹿區居仁裡中山路407號1-2樓、4樓及地下1樓,04-26651717,base.tw
0051149,臺灣土地銀行南桃園分行,"桃園市桃園區中山路829,831,833,835號一、二樓",03-3786969,base.tw
0051150,臺灣土地銀行汐止分行,新北市汐止區大同路一段306-3號1、2樓,02-26498577,base.tw
0051161,臺灣土地銀行萬華分行,台北市西園路二段205號,02-23322778,base.tw
0051172,臺灣土地銀行小港分行,高雄市小港區宏平路336號,07-8065606,base.tw
0051183,臺灣土地銀行新工分行,新竹縣湖口鄉中華路76號1.2.3樓及80號1.2樓,03-5981969,base.tw
0051194,臺灣土地銀行烏日分行,臺中市烏日區中山路一段535號1至2樓,04-23360311,base.tw
0051208,臺灣土地銀行西湖分行,港墘路183、185號1樓,02-26599888,base.tw
0051219,臺灣土地銀行八德分行,桃園市八德區介壽路一段702、704號地下室、1、2、3樓,(03)3667966,base.tw
0051220,臺灣土地銀行北屯分行,臺中市北區文心路四段232號1、2樓、地下1樓,04-22915678,base.tw
0051231,臺灣土地銀行大安分行,台北市大安路2段37號1、2樓,02-23256266,base.tw
0051242,臺灣土地銀行北中壢分行,桃園市中壢區環北路400、402、404號一樓及398號地下層之一,03-4250011,base.tw
0051253,臺灣土地銀行高樹分行,高樹村南興路99號,08-7960815,base.tw
0051264,臺灣土地銀行枋寮分行,隆山村隆山路111號,08-8785121,base.tw
0051286,臺灣土地銀行金城分行,民生路6號,082-327321,base.tw
0051297,臺灣土地銀行光復分行,三民路二段一四八號,02-89522345,base.tw
0051301,臺灣土地銀行左營分行,華夏路1237號1樓,07-3436168,base.tw
0051312,臺灣土地銀行北桃園分行,桃園市桃園區中正路1071號1樓之1,03-3566199,base.tw
0051323,臺灣土地銀行東港分行,光復路二段27號1至4樓,08-8332255,base.tw
0051334,臺灣土地銀行天母分行,忠誠路2段122號1樓、2樓及124號1樓、2樓、地下1樓,02-28767287,base.tw
0051345,臺灣土地銀行泰山分行,新北市泰山區明志路三段一六八號,02-29018899,base.tw
0051356,臺灣土地銀行中科分行,臺中市大雅區中科路6號2樓之1、之2,04-25658228,base.tw
0051367,臺灣土地銀行大園分行,桃園市大園區中正東路53、55號1至3樓,03-3850805,base.tw
0051378,臺灣土地銀行楊梅分行,桃園市楊梅區大平街116號,03-4881215,base.tw
0051389,臺灣土地銀行東門分行,金山南路二段165號1至3樓,02-23911188,base.tw
0051404,臺灣土地銀行城東分行,台北市中山北路二段46號之二,02-25676268,base.tw
0051415,臺灣土地銀行松南分行,台北市松山路130號,02-27631111,base.tw
0051426,臺灣土地銀行福興分行,彰化縣福興鄉彰鹿路7段399號1至4樓,04-7785566,base.tw
0051437,臺灣土地銀行林口分行,桃園市龜山區文化二路109號1至3樓、109之1號,03-3182128,base.tw
0051448,臺灣土地銀行西屯分行,臺中市西屯區臺灣大道三段542號,04-27087759,base.tw
0051459,臺灣土地銀行內壢分行,桃園市中壢區環中東路33號1至2樓,03-4612666,base.tw
0051460,臺灣土地銀行竹南分行,中正路62號1至4樓,037-551022,base.tw
0051471,臺灣土地銀行安南分行,臺南市安南區海佃路三段47號1至4樓,06-5775206,base.tw
0051482,臺灣土地銀行汐科分行,新台五路一段93號,02-26972858,base.tw
0051493,臺灣土地銀行楠梓分行,高雄市楠梓區藍昌路318號,07-6523662,base.tw
0051507,臺灣土地銀行大裡分行,臺中市大裡區國光路二段405號一至4樓及地下一樓,04-24061679,base.tw
0051518,臺灣土地銀行大灣分行,臺南市永康區永大路二段1062號1至2樓,06-2071200,base.tw
0051530,臺灣土地銀行大發分行,高雄市大寮區鳳林四路272號1至4樓及地下1樓,07-7869169,base.tw
0051552,臺灣土地銀行圓山分行,承德路4段91、95號1樓,02-28866379,base.tw
0051563,臺灣土地銀行工研院分行,新竹縣竹東鎮中興路四段一九五號,03-5916094,base.tw
0051574,臺灣土地銀行北三重分行,新北市三重區重陽路4段95.97.99號,02-89821919,base.tw
0051585,臺灣土地銀行圓通分行,新北市中和區連城路192號,02-22497071,base.tw
0051600,臺灣土地銀行大直分行,樂群二路283、285、287、289號1至2樓,02-85025868,base.tw
0051611,臺灣土地銀行南屯分行,臺中市南屯區文心南路65、67號1、2樓,(04)24723568,base.tw
0051622,臺灣土地銀行證券部,台北市延平南路81號,02-23483902,base.tw
0051633,臺灣土地銀行寶中分行,寶中路94-3號1樓,(02)29111898,base.tw
0051644,臺灣土地銀行中清分行,中清路二段352.356.358.360號1至2樓,(04)22956677,base.tw
0051655,臺灣土地銀行南京東路分行,南京東路3段70號1樓,02-25036345,base.tw
0051666,臺灣土地銀行仁武分行,仁勇路85號,07-7322678,base.tw
0055011,臺灣土地銀行洛杉磯分行,"Suite 1900 , 811 Wilshire Boulevard Los Angeles",002-1-213-532-3789,base.tw
0055022,臺灣土地銀行香港分行,香港九龍尖沙咀廣東道25號港威大廈第一座31樓3101-6及12室,002-852-2581-0788,base.tw
0055033,臺灣土地銀行新加坡分行,"80 Raffles Place, #34-01 UOB Plaza I ,Singapore",65-63494555,
0055044,臺灣土地銀行上海分行,上海市浦東新區富城路99號震旦國際大樓12樓1203-04室,86-21-50372495,
0055066,臺灣土地銀行紐約分行,"100 Wall Street, 14 FL. ,NEW YORK, NY 10005, U.S.A.",1-917-542-0222,
0055077,臺灣土地銀行天津分行,天津市河西區增進道28號鑫銀大廈3701-3702室,86-2228371115,
0055088,臺灣土地銀行武漢分行,湖北省武漢市武昌區積玉橋臨江大道96號萬達中心41層01-03單元,86-27-59606939,
0060017,合作金庫商業銀行財務部,長安東路二段225號,02-21738888,base.tw
0060028,合作金庫商業銀行館前分行,台北市中正區館前路77號1樓,02-23315528,base.tw
0060039,合作金庫商業銀行西門分行,台北市萬華區昆明街77號1、2樓,02-23814949,base.tw
0060040,合作金庫商業銀行延平分行,西寧北路68號1-3樓及南京西路299、301、307號1-4樓及303、305號1、2樓,02-25554111,base.tw
0060051,合作金庫商業銀行大稻埕分行,台北市大同區重慶北路二段67號,02-25568111,base.tw
0060062,合作金庫商業銀行東門分行,台北市大安區信義路二段208號,02-23933123,base.tw
0060073,合作金庫商業銀行松山分行,台北市松山區八德路四段622號,02-27656261,base.tw
0060084,合作金庫商業銀行新店分行,新北市新店區光明街32號,02-29111111,base.tw
0060095,合作金庫商業銀行永和分行,新北市永和區中正路575號,02-29236611,base.tw
0060109,合作金庫商業銀行三重分行,新北市三重區正義南路17號,02-29738110,base.tw
0060110,合作金庫商業銀行板橋分行,新北市板橋區文化路一段20號,02-29660971,base.tw
0060121,合作金庫商業銀行基隆分行,基隆市仁愛區仁二路255號,02-24284181,base.tw
0060132,合作金庫商業銀行宜蘭分行,宜蘭縣宜蘭市中山路3段30號,03-9323911,base.tw
0060143,合作金庫商業銀行蘇澳分行,宜蘭縣蘇澳鎮漁港路56號1樓南安路73號1、2、3樓,03-9962521,base.tw
0060154,合作金庫商業銀行桃園分行,桃園市桃園區中正路58號,03-3326121,base.tw
0060165,合作金庫商業銀行中壢分行,桃園縣中壢市中山路180號,03-4225141,base.tw
0060176,合作金庫商業銀行新竹分行,新竹市東區中正路23號,03-5244150,base.tw
0060187,合作金庫商業銀行苗栗分行,苗栗縣苗栗市中正路660號,037-320921,base.tw
0060198,合作金庫商業銀行頭份分行,苗栗縣頭份鎮仁愛路70號,037-665115,base.tw
0060202,合作金庫商業銀行豐原分行,台中市豐原區中正路102號,04-25231122,base.tw
0060213,合作金庫商業銀行沙鹿分行,台中市沙鹿區沙田路106號,04-26622141,base.tw
0060224,合作金庫商業銀行台中分行,台中市中區自由路二段2號1、2樓,04-22245121,base.tw
0060235,合作金庫商業銀行彰化分行,彰化縣彰化市民生路279號1、2、3樓,04-7225151,base.tw
0060246,合作金庫商業銀行員林分行,彰化縣員林鎮中山路一段844號,04-8322181,base.tw
0060257,合作金庫商業銀行南投分行,南投縣南投市中山街96號,049-2234141,base.tw
0060268,合作金庫商業銀行斗六分行,雲林縣斗六市大同路3號,05-5323981,base.tw
0060279,合作金庫商業銀行北港分行,雲林縣北港鎮義民路53號,05-7836136,base.tw
0060280,合作金庫商業銀行嘉義分行,嘉義市西區國華街279號,05-2224571,base.tw
0060291,合作金庫商業銀行新營分行,台南市新營區中山路115號1、2樓,06-6324121,base.tw
0060305,合作金庫商業銀行台南分行,台南市北區成功路48號,06-2232101,base.tw
0060316,合作金庫商業銀行成功分行,台南市中西區北門路一段97號1樓,06-2269161,base.tw
0060327,合作金庫商業銀行鳳山分行,高雄市鳳山區中正路95號,07-7460181,base.tw
0060338,合作金庫商業銀行岡山分行,高雄市岡山區校前路2號,07-6216161,base.tw
0060349,合作金庫商業銀行高雄分行,高雄市鹽埕區大勇路97號,07-5514221,base.tw
0060350,合作金庫商業銀行新興分行,高雄市新興區七賢二路110號,07-2887121,base.tw
0060361,合作金庫商業銀行屏東分行,屏東縣屏東市中正路42號,08-7343611,base.tw
0060372,合作金庫商業銀行潮州分行,屏東縣潮州鎮新生路91號之1,08-7883101,base.tw
0060383,合作金庫商業銀行花蓮分行,花蓮縣花蓮市中山路124號,03-8338111,base.tw
0060394,合作金庫商業銀行台東分行,台東縣台東市中華路一段336號,089-323011,base.tw
0060408,合作金庫商業銀行澎湖分行,澎湖縣馬公市仁愛路26號,06-9272766,base.tw
0060419,合作金庫商業銀行南京東路分行,台北市中山區南京東路1段98號,02-25623150,base.tw
0060420,合作金庫商業銀行北高雄分行,高雄市前金區中華三路232號1、2樓234號1、2樓,07-2163000,base.tw
0060431,合作金庫商業銀行大同分行,台北市大同區承德路三段10號,02-25932323,base.tw
0060453,合作金庫商業銀行忠孝分行,台北市大安區忠孝東路四段285號,02-27718811,base.tw
0060464,合作金庫商業銀行景美分行,台北市文山區羅斯福路六段457號1樓、2樓及459號1樓、2樓,02-29318111,base.tw
0060475,合作金庫商業銀行士林分行,台北市士林區中正路469號1、2樓,02-28805161,base.tw
0060486,合作金庫商業銀行汐止分行,新北市汐止區忠孝東路223號1、2樓、225號1、2、3樓、新昌路1號1、2樓,02-26413211,base.tw
0060497,合作金庫商業銀行新莊分行,新北市新莊區中平路379號1、2樓,02-29929981,base.tw
0060501,合作金庫商業銀行中興分行,台中市中區公園路5號、5號2樓之1、5號3樓之1,04-22241161,base.tw
0060512,合作金庫商業銀行苓雅分行,高雄市新興區青年一路394號,07-2918151,base.tw
0060523,合作金庫商業銀行業務發展部,長安東路二段225號,02-21738888,base.tw
0060534,合作金庫商業銀行法遵暨法務部,長安東路二段225號,02-21738888,base.tw
0060545,合作金庫商業銀行台北分行,台北市松山區復興北路55號1樓及57號2樓,02-27724277,base.tw
0060556,合作金庫商業銀行個人金融部,長安東路二段225號,21738888,base.tw
0060567,合作金庫商業銀行營業部,台北市長安東路二段225號,02-21738888,base.tw
0060578,合作金庫商業銀行南豐原分行,台中市豐原區圓環南路222號,04-25244180,base.tw
0060589,合作金庫商業銀行羅東分行,宜蘭縣羅東鎮公正路51號,03-9545191,base.tw
0060590,合作金庫商業銀行三民分行,高雄市三民區博愛一路30號,07-3127191,base.tw
0060604,合作金庫商業銀行城東分行,台北市中山區松江路87號1樓、2樓,02-25070111,base.tw
0060615,合作金庫商業銀行佳裡分行,台南市佳裡區和平街83號,06-7223131,base.tw
0060626,合作金庫商業銀行中和分行,新北市中和區泰和街9號,02-22499500,base.tw
0060637,合作金庫商業銀行南高雄分行,高雄市苓雅區三多三路94號,07-3348141,base.tw
0060648,合作金庫商業銀行南嘉義分行,嘉義市西區民族路746號,05-2286311,base.tw
0060659,合作金庫商業銀行竹東分行,新竹縣竹東鎮長春路二段92號,03-5963126,base.tw
0060660,合作金庫商業銀行林口文化分行,文化二路一段62-5及62-6號1、2樓,03-3183880#588,base.tw
0060671,合作金庫商業銀行東三重分行,新北市三重區三和路二段37號,02-29728111,base.tw
0060682,合作金庫商業銀行南興分行,台南市中西區民生路二段72號一、二樓76號底層一之一,06-2221291,base.tw
0060693,合作金庫商業銀行五權分行,台中市南屯區公益路二段61號,04-23229191,base.tw
0060707,合作金庫商業銀行埔裡分行,南投縣埔裡鎮中山路二段299號,049-2986411,base.tw
0060718,合作金庫商業銀行大順分行,高雄市苓雅區大順三路20、20之1、22、22之1、24、24之1、26號,07-7131886,base.tw
0060729,合作金庫商業銀行南勢角分行,新北市中和區興南路一段20號1、2、3樓,02-29461266,base.tw
0060730,合作金庫商業銀行朴子分行,嘉義縣朴子市海通路62號,05-3794171,base.tw
0060763,合作金庫商業銀行大安分行,台北市大安區敦化南路二段81巷1號,02-27553482,base.tw
0060774,合作金庫商業銀行民權分行,台北市中山區民權東路三段58號1、2樓,02-25057011,base.tw
0060785,合作金庫商業銀行東高雄分行,高雄市新興區民生一路176號1、2、3樓,07-2265666,base.tw
0060796,合作金庫商業銀行東台北分行,台北市大安區忠孝東路四段325號,02-27721234,base.tw
0060800,合作金庫商業銀行城內分行,台北市中正區衡陽路87號,02-23812900,base.tw
0060811,合作金庫商業銀行建國分行,台北市大安區信義路三段77號,02-27027851,base.tw
0060822,合作金庫商業銀行圓山分行,台北市中山區中山北路二段89之4號,02-25113245,base.tw
0060833,合作金庫商業銀行信義分行,台北市大安區信義路四段170號,02-27067188,base.tw
0060844,合作金庫商業銀行長春分行,台北市中山區長春路201、203號1、2、3、4樓及207號1、2樓,02-25035015,base.tw
0060855,合作金庫商業銀行仁愛分行,台北市大安區仁愛路四段325號,02-27763071,base.tw
0060866,合作金庫商業銀行玉成分行,台北市南港區忠孝東路五段815號,02-27856060,base.tw
0060877,合作金庫商業銀行古亭分行,台北市大安區和平東路一段63、65、69號1樓,02-23949205,base.tw
