"id","bic","name","street","phone","country/id"
"bank_50588",50588,"臺灣土地銀行忠孝分行","台北市復興南路一段129號","02-27312393","base.tw"
"bank_50599",50599,"臺灣土地銀行中正分行","高雄市新興區中正三路158號","07-2352156","base.tw"
"bank_50614",50614,"臺灣土地銀行新店分行","新北市新店區北新路一段309號","02-29151234","base.tw"
"bank_50625",50625,"臺灣土地銀行北台南分行","臺南市北區公園路128-7號","06-2210071","base.tw"
"bank_50636",50636,"臺灣土地銀行松山分行","台北市松山區敦化南路一段1號","02-25774558","base.tw"
"bank_50647",50647,"臺灣土地銀行內湖分行","台北市內湖區民權東路六段156號","02-27963800","base.tw"
"bank_50658",50658,"臺灣土地銀行三民分行","高雄市三民區建工路647、649、651、653、655、657、659、661等號1至2樓","07-3861301","base.tw"
"bank_50669",50669,"臺灣土地銀行民雄分行","嘉義縣民雄鄉建國路三段126號1-4樓","05-2200180","base.tw"
"bank_50670",50670,"臺灣土地銀行大社分行","高雄市大社區中山路367.369.371號","07-3520779","base.tw"
"bank_50692",50692,"臺灣土地銀行前鎮分行","高雄市前鎮區一心一路241號","07-3329755","base.tw"
"bank_50706",50706,"臺灣土地銀行路竹分行","高雄市路竹區國昌路18號1-3樓","07-6972131","base.tw"
"bank_50717",50717,"臺灣土地銀行五甲分行","高雄市鳳山區五甲二路256號","07-7715176","base.tw"
"bank_50728",50728,"臺灣土地銀行太平分行","臺中市太平區中山路3段131號1至4樓及地下1樓","04-23950788","base.tw"
"bank_50739",50739,"臺灣土地銀行正濱分行","基隆市中正路652號","02-24621111","base.tw"
"bank_50740",50740,"臺灣土地銀行敦化分行","台北市敦化南路二段76號","02-27071234","base.tw"
"bank_50751",50751,"臺灣土地銀行信託部","台北市懷寧街53號4樓","02-23483456","base.tw"
"bank_50762",50762,"臺灣土地銀行蘆洲分行","新北市蘆洲區中山一路100號","02-22859100","base.tw"
"bank_50773",50773,"臺灣土地銀行北臺中分行","中清路一段79號","04-22016902","base.tw"
"bank_50784",50784,"臺灣土地銀行苓雅分行","高雄市苓雅區忠孝二路18號","07-3328477","base.tw"
"bank_50795",50795,"臺灣土地銀行信義分行","台北市基隆路一段436號","02-27585667","base.tw"
"bank_50809",50809,"臺灣土地銀行土城分行","新北市土城區中央路一段127號","02-22651000","base.tw"
"bank_50810",50810,"臺灣土地銀行淡水分行","新北市淡水區中山北路1段40,42,46號1.2樓(含地下一樓)","02-26219691","base.tw"
"bank_50821",50821,"臺灣土地銀行草屯分行","南投縣草屯鎮中正路601之7號","049-330573","base.tw"
"bank_50832",50832,"臺灣土地銀行東台南分行","臺南市東區東門路三段261號","06-2902789","base.tw"
"bank_50843",50843,"臺灣土地銀行通霄分行","苗栗縣通霄鎮中正路85號1、2樓","037-756010","base.tw"
"bank_50854",50854,"臺灣土地銀行學甲分行","臺南市學甲區中正路303號1,2,3樓（含地下一樓)","06-7832166","base.tw"
"bank_50865",50865,"臺灣土地銀行新莊分行","新北市新莊區思源路221號","02-29973321","base.tw"
"bank_50876",50876,"臺灣土地銀行雙和分行","新北市中和區中山路二段120號","02-22425300","base.tw"
"bank_50887",50887,"臺灣土地銀行國外部","台北市館前路46號","02-23483456","base.tw"
"bank_50898",50898,"臺灣土地銀行白河分行","臺南市白河區三民路395號1、2、3樓","06-6855301","base.tw"
"bank_50902",50902,"臺灣土地銀行復興分行","台北市松山區民生東路三段132號","02-27199989","base.tw"
"bank_50913",50913,"臺灣土地銀行平鎮分行","桃園市平鎮區中豐路山頂段5號1至3樓","03-4699111","base.tw"
"bank_50924",50924,"臺灣土地銀行國際金融業務分行","台北市懷寧街53號6樓","02-23483456","base.tw"
"bank_50935",50935,"臺灣土地銀行文山分行","台北市文山區景興路206號1、2樓及地下1樓","02-29336222","base.tw"
"bank_50946",50946,"臺灣土地銀行中港分行","台中市文心路2段598號1至2樓及地下1樓","04-23288800","base.tw"
"bank_50957",50957,"臺灣土地銀行東板橋分行","新北市板橋區民族路212.214.216.218.220號1-2樓","02-29633939","base.tw"
"bank_50968",50968,"臺灣土地銀行南崁分行","桃園市蘆竹區洛陽街16號","03-3526556","base.tw"
"bank_50979",50979,"臺灣土地銀行建國分行","高雄市三民區建國一路458號","07-2250011","base.tw"
"bank_50980",50980,"臺灣土地銀行樹林分行","新北市樹林區保安二街82號","02-26845116","base.tw"
"bank_50991",50991,"臺灣土地銀行東台北分行","台北市信義區松德路107號","02-27272588","base.tw"
"bank_51002",51002,"臺灣土地銀行西三重分行","新北市三重區重陽路一段81號","02-29846969","base.tw"
"bank_51013",51013,"臺灣土地銀行南台中分行","台中市南區國光路81號","(04)22208630","base.tw"
"bank_51024",51024,"臺灣土地銀行長春分行","台北市中山區長春路156號1樓至4樓、6樓","02-25681988","base.tw"
"bank_51035",51035,"臺灣土地銀行東新竹分行","新竹市北大路22號1.2樓","03-5353998","base.tw"
"bank_51046",51046,"臺灣土地銀行新市分行","臺南市新市區復興路10、12號","06-5997373","base.tw"
"bank_51057",51057,"臺灣土地銀行博愛分行","高雄市三民區博愛一路300號1樓、2樓、3樓","07-3150301","base.tw"
"bank_51068",51068,"臺灣土地銀行中崙分行","台北市松山區東興路26號","02-27477070","base.tw"
"bank_51079",51079,"臺灣土地銀行華江分行","新北市板橋區文化路二段182巷1弄2號","02-22518599","base.tw"
"bank_51080",51080,"臺灣土地銀行竹北分行","新竹縣竹北市縣政九路130號1至5樓","03-5532231","base.tw"
"bank_51091",51091,"臺灣土地銀行安平分行","臺南市安平區中華西路2段23號1樓、21號2樓","06-2220111","base.tw"
"bank_51105",51105,"臺灣土地銀行嘉興分行","嘉義市西區自由路28號1至4樓","05-2810866","base.tw"
"bank_51116",51116,"臺灣土地銀行南新莊分行","新北市新莊區新樹路288之23號1-3樓","02-22066080","base.tw"
"bank_51127",51127,"臺灣土地銀行三峽分行","新北市三峽區民生街81、83、85號1、2樓","02-86711010","base.tw"
"bank_51138",51138,"臺灣土地銀行沙鹿分行","臺中市沙鹿區居仁裡中山路407號1-2樓、4樓及地下1樓","04-26651717","base.tw"
"bank_51149",51149,"臺灣土地銀行南桃園分行","桃園市桃園區中山路829,831,833,835號一、二樓","03-3786969","base.tw"
"bank_51150",51150,"臺灣土地銀行汐止分行","新北市汐止區大同路一段306-3號1、2樓","02-26498577","base.tw"
"bank_51161",51161,"臺灣土地銀行萬華分行","台北市西園路二段205號","02-23322778","base.tw"
"bank_51172",51172,"臺灣土地銀行小港分行","高雄市小港區宏平路336號","07-8065606","base.tw"
"bank_51183",51183,"臺灣土地銀行新工分行","新竹縣湖口鄉中華路76號1.2.3樓及80號1.2樓","03-5981969","base.tw"
"bank_51194",51194,"臺灣土地銀行烏日分行","臺中市烏日區中山路一段535號1至2樓","04-23360311","base.tw"
"bank_51208",51208,"臺灣土地銀行西湖分行","港墘路183、185號1樓","02-26599888","base.tw"
"bank_51219",51219,"臺灣土地銀行八德分行","桃園市八德區介壽路一段702、704號地下室、1、2、3樓","(03)3667966","base.tw"
"bank_51220",51220,"臺灣土地銀行北屯分行","臺中市北區文心路四段232號1、2樓、地下1樓","04-22915678","base.tw"
"bank_51231",51231,"臺灣土地銀行大安分行","台北市大安路2段37號1、2樓","02-23256266","base.tw"
"bank_51242",51242,"臺灣土地銀行北中壢分行","桃園市中壢區環北路400、402、404號一樓及398號地下層之一","03-4250011","base.tw"
"bank_51253",51253,"臺灣土地銀行高樹分行","高樹村南興路99號","08-7960815","base.tw"
"bank_51264",51264,"臺灣土地銀行枋寮分行","隆山村隆山路111號","08-8785121","base.tw"
"bank_51286",51286,"臺灣土地銀行金城分行","民生路6號","082-327321","base.tw"
"bank_51297",51297,"臺灣土地銀行光復分行","三民路二段一四八號","02-89522345","base.tw"
"bank_51301",51301,"臺灣土地銀行左營分行","華夏路1237號1樓","07-3436168","base.tw"
"bank_51312",51312,"臺灣土地銀行北桃園分行","桃園市桃園區中正路1071號1樓之1","03-3566199","base.tw"
"bank_51323",51323,"臺灣土地銀行東港分行","光復路二段27號1至4樓","08-8332255","base.tw"
"bank_51334",51334,"臺灣土地銀行天母分行","忠誠路2段122號1樓、2樓及124號1樓、2樓、地下1樓","02-28767287","base.tw"
"bank_51345",51345,"臺灣土地銀行泰山分行","新北市泰山區明志路三段一六八號","02-29018899","base.tw"
"bank_51356",51356,"臺灣土地銀行中科分行","臺中市大雅區中科路6號2樓之1、之2","04-25658228","base.tw"
"bank_51367",51367,"臺灣土地銀行大園分行","桃園市大園區中正東路53、55號1至3樓","03-3850805","base.tw"
"bank_51378",51378,"臺灣土地銀行楊梅分行","桃園市楊梅區大平街116號","03-4881215","base.tw"
"bank_51389",51389,"臺灣土地銀行東門分行","金山南路二段165號1至3樓","02-23911188","base.tw"
"bank_51404",51404,"臺灣土地銀行城東分行","台北市中山北路二段46號之二","02-25676268","base.tw"
"bank_51415",51415,"臺灣土地銀行松南分行","台北市松山路130號","02-27631111","base.tw"
"bank_51426",51426,"臺灣土地銀行福興分行","彰化縣福興鄉彰鹿路7段399號1至4樓","04-7785566","base.tw"
"bank_51437",51437,"臺灣土地銀行林口分行","桃園市龜山區文化二路109號1至3樓、109之1號","03-3182128","base.tw"
"bank_51448",51448,"臺灣土地銀行西屯分行","臺中市西屯區臺灣大道三段542號","04-27087759","base.tw"
"bank_51459",51459,"臺灣土地銀行內壢分行","桃園市中壢區環中東路33號1至2樓","03-4612666","base.tw"
"bank_51460",51460,"臺灣土地銀行竹南分行","中正路62號1至4樓","037-551022","base.tw"
"bank_51471",51471,"臺灣土地銀行安南分行","臺南市安南區海佃路三段47號1至4樓","06-5775206","base.tw"
"bank_51482",51482,"臺灣土地銀行汐科分行","新台五路一段93號","02-26972858","base.tw"
"bank_51493",51493,"臺灣土地銀行楠梓分行","高雄市楠梓區藍昌路318號","07-6523662","base.tw"
"bank_51507",51507,"臺灣土地銀行大裡分行","臺中市大裡區國光路二段405號一至4樓及地下一樓","04-24061679","base.tw"
"bank_51518",51518,"臺灣土地銀行大灣分行","臺南市永康區永大路二段1062號1至2樓","06-2071200","base.tw"
"bank_51530",51530,"臺灣土地銀行大發分行","高雄市大寮區鳳林四路272號1至4樓及地下1樓","07-7869169","base.tw"
"bank_51552",51552,"臺灣土地銀行圓山分行","承德路4段91、95號1樓","02-28866379","base.tw"
"bank_51563",51563,"臺灣土地銀行工研院分行","新竹縣竹東鎮中興路四段一九五號","03-5916094","base.tw"
"bank_51574",51574,"臺灣土地銀行北三重分行","新北市三重區重陽路4段95.97.99號","02-89821919","base.tw"
"bank_51585",51585,"臺灣土地銀行圓通分行","新北市中和區連城路192號","02-22497071","base.tw"
"bank_51600",51600,"臺灣土地銀行大直分行","樂群二路283、285、287、289號1至2樓","02-85025868","base.tw"
"bank_51611",51611,"臺灣土地銀行南屯分行","臺中市南屯區文心南路65、67號1、2樓","(04)24723568","base.tw"
"bank_51622",51622,"臺灣土地銀行證券部","台北市延平南路81號","02-23483902","base.tw"
"bank_51633",51633,"臺灣土地銀行寶中分行","寶中路94-3號1樓","(02)29111898","base.tw"
"bank_51644",51644,"臺灣土地銀行中清分行","中清路二段352.356.358.360號1至2樓","(04)22956677","base.tw"
"bank_51655",51655,"臺灣土地銀行南京東路分行","南京東路3段70號1樓","02-25036345","base.tw"
"bank_51666",51666,"臺灣土地銀行仁武分行","仁勇路85號","07-7322678","base.tw"
"bank_55011",55011,"臺灣土地銀行洛杉磯分行","Suite 1900 , 811 Wilshire Boulevard Los Angeles","002-1-213-532-3789","base.tw"
"bank_55022",55022,"臺灣土地銀行香港分行","香港九龍尖沙咀廣東道25號港威大廈第一座31樓3101-6及12室","002-852-2581-0788","base.tw"
"bank_55033",55033,"臺灣土地銀行新加坡分行","80 Raffles Place, #34-01 UOB Plaza I ,Singapore","65-63494555",
"bank_55044",55044,"臺灣土地銀行上海分行","上海市浦東新區富城路99號震旦國際大樓12樓1203-04室","86-21-50372495",
"bank_55066",55066,"臺灣土地銀行紐約分行","100 Wall Street, 14 FL. ,NEW YORK, NY 10005, U.S.A.","1-917-542-0222",
"bank_55077",55077,"臺灣土地銀行天津分行","天津市河西區增進道28號鑫銀大廈3701-3702室","86-2228371115",
"bank_55088",55088,"臺灣土地銀行武漢分行","湖北省武漢市武昌區積玉橋臨江大道96號萬達中心41層01-03單元","86-27-59606939",
"bank_60017",60017,"合作金庫商業銀行財務部","長安東路二段225號","02-21738888","base.tw"
"bank_60028",60028,"合作金庫商業銀行館前分行","台北市中正區館前路77號1樓","02-23315528","base.tw"
"bank_60039",60039,"合作金庫商業銀行西門分行","台北市萬華區昆明街77號1、2樓","02-23814949","base.tw"
"bank_60040",60040,"合作金庫商業銀行延平分行","西寧北路68號1-3樓及南京西路299、301、307號1-4樓及303、305號1、2樓","02-25554111","base.tw"
"bank_60051",60051,"合作金庫商業銀行大稻埕分行","台北市大同區重慶北路二段67號","02-25568111","base.tw"
"bank_60062",60062,"合作金庫商業銀行東門分行","台北市大安區信義路二段208號","02-23933123","base.tw"
"bank_60073",60073,"合作金庫商業銀行松山分行","台北市松山區八德路四段622號","02-27656261","base.tw"
"bank_60084",60084,"合作金庫商業銀行新店分行","新北市新店區光明街32號","02-29111111","base.tw"
"bank_60095",60095,"合作金庫商業銀行永和分行","新北市永和區中正路575號","02-29236611","base.tw"
"bank_60109",60109,"合作金庫商業銀行三重分行","新北市三重區正義南路17號","02-29738110","base.tw"
"bank_60110",60110,"合作金庫商業銀行板橋分行","新北市板橋區文化路一段20號","02-29660971","base.tw"
"bank_60121",60121,"合作金庫商業銀行基隆分行","基隆市仁愛區仁二路255號","02-24284181","base.tw"
"bank_60132",60132,"合作金庫商業銀行宜蘭分行","宜蘭縣宜蘭市中山路3段30號","03-9323911","base.tw"
"bank_60143",60143,"合作金庫商業銀行蘇澳分行","宜蘭縣蘇澳鎮漁港路56號1樓南安路73號1、2、3樓","03-9962521","base.tw"
"bank_60154",60154,"合作金庫商業銀行桃園分行","桃園市桃園區中正路58號","03-3326121","base.tw"
"bank_60165",60165,"合作金庫商業銀行中壢分行","桃園縣中壢市中山路180號","03-4225141","base.tw"
"bank_60176",60176,"合作金庫商業銀行新竹分行","新竹市東區中正路23號","03-5244150","base.tw"
"bank_60187",60187,"合作金庫商業銀行苗栗分行","苗栗縣苗栗市中正路660號","037-320921","base.tw"
"bank_60198",60198,"合作金庫商業銀行頭份分行","苗栗縣頭份鎮仁愛路70號","037-665115","base.tw"
"bank_60202",60202,"合作金庫商業銀行豐原分行","台中市豐原區中正路102號","04-25231122","base.tw"
